V1,V2,V3
0.763469086598484,-0.49397289321440113,-1.151957696290715
0.7209028120121385,-0.6097123668179177,-1.0679786233491633
0.6480280940344014,-0.7094538756671808,-0.930976711260922
0.5707689111553578,-0.7791683698267183,-0.7803459520286409
0.4745818470858711,-0.7516697778945529,-0.6807201833651062
0.3233226347056821,-0.6172489263433932,-0.6892490503682934
0.14688276697112737,-0.6160706090065454,-0.780164515107964
0.028124669661780136,-0.8552418596313914,-0.8241227638607772
-8.380634097473253e-4,-1.102902570659703,-0.7898826182373887
0.019912395275309098,-1.087247251332786,-0.7240361242947089
0.011963801375744173,-0.8503664641718292,-0.572493955656032
-0.03838494089274459,-0.5587355825602524,-0.43465123888565216
-0.11600131423369384,-0.293764961713066,-0.3447021748741973
-0.24109287133092294,-0.09162883113002798,-0.29977994776663486
-0.4255218470903762,-3.9650413132538606e-4,-0.28410168082648835
-0.6234263781773549,-0.02431269845341755,-0.2043390014729279
-0.7866786032251908,0.03758832429352501,-0.039678400444376344
-0.9513747210584161,0.20607137118492722,0.1939843870280861
-1.1364014682864,0.31312634995178845,0.47122052992239416
-1.3363336173445683,0.4100098209816491,0.6629345594575055
-1.5791627161547264,0.5908385408458555,0.7181314271282837
-1.8203223139317783,0.7140299652410765,0.7527252163168788
-1.971116842016489,0.674800498686294,0.8500407984027163
-2.0035731916226838,0.5116388270258395,0.9923959032819268
-2.003272959108414,0.30325824142224256,1.1009978629284793
-1.9345703305757207,0.0707329868906913,1.1890917103170853
-1.7606221775863558,-0.18539460300632507,1.26466709900558
-1.517949847584226,-0.2612311750601476,1.2570749443050913
-1.2912631635188987,-0.1648895223614875,1.1601481359399444
-1.1612325483611,0.004783681106159474,1.5530498565479023
-1.1210143349990715,0.32269866032041805,2.159118789014098
-1.1222986388733351,0.8728896218446913,2.1263506657881512
-1.2357257885851995,1.2090841318421508,1.7146910034919318
-1.3643949447404282,1.055989747155227,1.4157103275928389
-1.3970186204636792,0.8533407938512808,1.394774499951652
-1.3873893422856358,0.7056858333017475,1.5683375817791412
-1.3880907525429618,0.42153172222567414,1.6675894094543005
-1.3596474819533708,0.2855724676082142,1.691653887413306
-1.3447103358857673,0.29888076991215756,1.6063001921524591
-1.3438483966829509,0.48121367705299867,1.5712488384289047
-1.310325903485621,0.739121219308643,1.6686141997154547
-1.2294987117068636,0.8838215666428137,1.6867301550329077
-1.0639451379116416,0.9016464861455141,1.6530952124410558
-0.8689077477945695,0.8647956374660778,1.5280583098582927
-0.6829251302375556,0.8264256431822713,1.389906975820029
-0.5057877660426011,0.8307374531737173,1.2245164080459798
-0.3752106655219431,0.9671852356947881,1.0449778015750764
-0.2857611893015875,1.1536356718503924,0.8302947120272574
-0.2131543449628472,1.3323071570897445,0.6238166491473657
-0.12801194350690182,1.4295998436454875,0.5014926211598681
-0.02924161528769834,1.4028799711750097,0.4593846524394274
0.09788997004210312,1.2220420768697917,0.40655394998626126
0.2659448894153649,0.9469936649789308,0.350401036946825
0.46102604536318437,0.6465044838426506,0.30191242171149246
0.6555751237825534,0.37049031799218973,0.26365777182993777
0.8288527430279826,0.10645785021986943,0.20763858299020044
0.9860952560669186,-0.13221219670363982,0.10772844375433237
1.1234605978269407,-0.3368047686321305,0.015031214265926254
1.25466864218268,-0.47662974266722385,-0.09144059510956375
1.353556352673878,-0.48126416500708297,-0.26798193345198207
1.3113195962878033,-0.2599905645984618,-0.5421255664629372
0.9307648333142983,0.1782753412159159,-0.7714339596827036
0.2399670578026897,0.627369170509316,-0.5499675356024238
-0.46552605801358476,0.5714140331762938,0.04196452863792628
-0.894778072015484,0.15204386368613568,0.426175220985765
-0.9155284629096008,0.4214083326422173,0.857681630181392
-0.6784225825578761,1.221798754738621,0.8189862001724988
-0.3298002084973098,1.8137960040756442,0.45432191485556533
0.015023268631463338,1.7308824588058493,-0.1670375297193999
0.37563885534294905,1.1560766936530045,-0.8928920408179614
0.6760723561910108,0.16336576654821058,-1.1875147405661524
0.8421056367539749,-0.8149883127190828,-1.2164787960535492
0.8601944288077161,-1.5042296728275575,-1.2615167575066786
0.7466995243112016,-1.99601959990938,-1.1959230169963968
0.4976004324384064,-1.76775064335301,-0.8392114641327114
-0.13677608274976935,-0.72223684150104,-0.27052878936147784
-0.514373280678442,-0.32493915825746317,0.32291465223480986
0.016545440744910628,-0.8139516452057725,0.5242212806968122
0.8522402195586366,-1.5086980244888206,0.5249406452532283
1.4993574182091167,-2.0364280929365464,0.3502205184615859
1.8317185716431221,-2.0110600100836815,0.18582172319471293
1.7766632174079113,-1.4889340625018386,0.06750401390954458
1.3392188039107844,-1.0518575764275617,-0.11216221777573064
1.0451803206959696,-1.0475462096458266,-0.4340279426759977
1.1263308842964541,-1.3946864925843814,-0.9591219815557942
1.0276428226424188,-1.4950967162451378,-1.267355159739275
0.7341886792512584,-1.0921610287532948,-1.5897769714659473
0.5243567028936255,-0.4947841442688532,-1.645181772919774
0.4792038514403037,0.2167689023670636,-1.3744794486104457
0.5560243636671758,0.753060785203526,-1.0184380321637267
0.7005543942747716,0.847662834247595,-0.49199458201739427
0.9183605013789988,0.44288849127094315,-0.006422335431375147
1.0440241507367547,-0.18311838873463462,0.1246764936085843
1.0918867235589313,-0.7265297707588103,0.0668640480966998
1.0590656406189276,-1.111538068662841,-0.10309593401651612
0.9605266105669898,-1.3145493015843077,-0.26660913652311896
0.851129243559301,-1.3517150950841623,-0.38153150480030695
0.8037399418849797,-1.3963953319449285,-0.4312151193442471
0.7564193350296753,-1.4260757566408924,-0.4609506835600237
0.6926352555385575,-1.3869758846055171,-0.4895085609751896
0.6378152714463974,-1.3621399193313093,-0.5216607125140964
0.6105926716355606,-1.3793287442572237,-0.5743420314433545
0.5773238430962411,-1.3080691324042693,-0.6355103826416222
0.49001898297041036,-1.0454227919218975,-0.7246764574817287
0.47009983554156043,-0.7469152900440672,-0.7759215270738359
0.5652034738496544,-0.4515349429219719,-0.6915225454502627
0.6903096828286761,-0.23449502571304423,-0.534537315113058
0.8086602263746157,-0.2171206067207776,-0.3953174503259299
0.8444722817345947,-0.2978728287561366,-0.36060421860868874
0.8286557696732453,-0.4998439149680642,-0.3668433112617774
0.8121591065932972,-0.7105021109539403,-0.44552303468988286
0.8119830309256078,-0.7515686817595439,-0.6203523404941572
0.7946332505038121,-0.5983476720582754,-0.8907489635681163
0.764697639203841,-0.3724188849348492,-1.1484641515735807
0.7337517802023138,-0.22145970735015932,-1.2971916370487462
0.7123404728389233,-0.238680786862769,-1.2923875768058537
0.6699671222285098,-0.44992990327566906,-1.170408605012222
0.5922515888201896,-0.7532897537081061,-0.9937215568876455
0.48264213559757957,-0.9664460125863602,-0.8072551919117356
0.3554362875529045,-0.9371568534229957,-0.6843997112583328
0.20519965178652677,-0.7230182645419625,-0.7015917664474405
0.08492046504153362,-0.5990732949966218,-0.7548467401509564
0.021896098840608533,-0.6689026691131708,-0.762081807153348
0.01171885915199073,-0.7690707229880046,-0.6583479226996811
0.01665815222115143,-0.8148678039987455,-0.4980083824576661
-0.01488974907811492,-0.7854303025452124,-0.3445219089587033
-0.11891514056415524,-0.6378945210868846,-0.23481642617311763
-0.2610909816464739,-0.3567008292733837,-0.13928849686820324
-0.4485847586787611,-0.09178250024690725,-0.07823662767935106
-0.6598054188803945,0.07620628333022139,0.0012211598100692527
-0.8615454709544036,0.20072830083864135,0.18185956975648415
-1.0681582273170873,0.2510817106382173,0.3515471066075001
-1.3159374747855694,0.342752880346932,0.4662371910821033
-1.5497071008638414,0.5258889942859761,0.5246993263420272
-1.78031792223273,0.6916267780688613,0.4908433163403697
-1.9746982283283265,0.8665827476615331,0.3352130538040979
-2.197822760631142,0.9722627347824266,0.16397903240254608
-2.3212491281990366,0.9778297146745546,0.15497329075932664
-2.22655802035672,0.9124818998686467,0.30623930882283557
-2.0421362937084315,0.6870844990278557,0.5120492558437232
-1.8467468245663161,0.31952434805146523,0.6893472931430916
-1.6125180278556714,0.10247562204953757,0.9064766354786721
-1.3554555071659808,0.34152182105451173,1.0974832860398265
-1.2195719488073113,0.7889867438586884,1.2841777903784095
-1.2873054742195222,0.9583884093569573,1.463013426365456
-1.4165050989982297,0.8416753369819624,1.7233726063083747
-1.4646529360951641,0.6454972897751011,2.1315828087884583
-1.4289712562706445,0.5418819507704989,2.3960404150276435
-1.3821200881153972,0.7476001756419643,2.481029858793981
-1.3864336888876136,0.9283863916949149,2.4213352290987142
-1.459394528475296,0.9383137573627811,2.1146081013456337
-1.5331086971414132,1.0595277129918037,1.6517915851810787
-1.5073455368381639,1.1729965789264698,1.436403780122072
-1.3739841629924345,1.2194670284506668,1.498725318855654
-1.2009656316802013,1.3122286048501133,1.4431669549966792
-1.010388560006697,1.4269696599383521,1.3516740698974572
-0.8009068187605446,1.440556342261582,1.3571447305808817
-0.5932125167051991,1.349170400162183,1.3676146190376657
-0.3891482658176896,1.1725540783513146,1.347236924611843
-0.181386751305212,0.9572323411475865,1.313103547108063
-6.67686700398624e-4,0.7634017541734099,1.24659385093597
0.1384289023404147,0.6519423124250825,1.1536491949407033
0.2364856947628569,0.6094314984562154,1.0389936436385498
0.3205358847516091,0.6128015764543812,0.9530579358409639
0.4117789826964836,0.6342813361943674,0.8903596548909213
0.5262454127097302,0.6461321876856686,0.8273709646555435
0.6704277390675992,0.6538320699895344,0.7329074919772954
0.8455220108795017,0.6368494705420057,0.6050083312753585
1.0303935078165083,0.49902281828999834,0.4308483123352708
1.2335056485124505,0.2545107576883908,0.26975418553781194
1.4480944518456274,-0.024024301894669756,0.08342202694020566
1.6662814897988847,-0.22522881813110462,-0.12641681435658156
1.7875321839830256,-0.14712772700183258,-0.2771957007217935
1.5460421279713374,0.17574824808748776,-0.46474168655447584
0.7328368375233508,0.16390838819701176,-0.08676769892758829
-0.4666048559134859,0.21229638453452057,0.3011030045604301
-1.133985724587768,0.13864465907052925,0.27786383268555565
-1.2080510322445623,0.6167654668229331,0.7523005317705823
-0.8746172995995356,1.4228281311177542,0.7689677470289349
-0.40544296612972913,1.9492940768286433,0.479804548973603
0.02174087736078083,1.7924446421888462,0.10826788680854367
0.49462388593042467,1.1782185643797942,-0.4923346556990119
0.8791975850577338,0.20782083071545931,-0.880824901291834
1.1093027402483264,-0.8925403501186271,-1.0205027668707538
1.1103816104585633,-1.9005743887116882,-1.1031198919020477
0.9598599815811877,-2.8452195107781613,-1.1246666627962547
0.7280563289128297,-2.9241264402632936,-0.7431204779374544
0.023372979827162854,-1.434508885090128,-0.10976781999627556
-1.0583983566725768,0.1421454839333494,0.8033619601969627
-0.7514924661319546,-0.6958048337376569,1.252251137700293
0.5220405666825669,-1.614547051793372,1.0578501334492534
1.5572554363655635,-2.362001614068906,0.6012797589297699
2.1268769250285766,-2.7495562404028098,-0.10826048949648424
2.0523060235038213,-1.9857814555923765,-0.4627704944967574
1.5205041420537904,-0.8573599588387925,-0.5064985374071629
0.9147923478586142,-0.32201869435030966,-0.3615048823204659
0.9675514873802814,-0.930228421941562,-0.7325900645853398
1.2788349010299729,-1.9617453065620853,-1.4781833920688503
1.1106848076966016,-1.9819209217283578,-1.4462113686801215
0.7467155772057505,-0.8908887734527017,-1.0527404936315492
0.47410246571464015,0.10479253405291236,-0.7253013150316269
0.546146663330468,0.7184375971719741,-0.6753944058719463
0.8109844974984526,0.9589955180186649,-0.6060319114656857
1.0239424858281791,0.622929361553422,-0.11281752433049233
1.1265353779261158,-0.0920845573599568,0.31455284863770266
1.1894338727346077,-0.877160529947877,0.10508167354968034
1.1470399136784895,-1.6512793861961688,-0.22189756406358857
1.0598085570090063,-1.9246254295882592,-0.4309181432455339
0.9929254011458827,-1.8555146756966274,-0.5543616521877913
0.9139682992717602,-1.7413222255882836,-0.6211700694859288
0.8147131799643283,-1.6806590487824564,-0.5982682389472452
0.7250198732916322,-1.6476838917391443,-0.5429745222595833
0.6587545369376415,-1.5817181539545888,-0.5267726323156364
0.6014054626954716,-1.4076756395756551,-0.559942111827768
0.5638137776609521,-1.1564125200188324,-0.6249383182424171
0.5946417346599463,-0.7864089095864221,-0.6244721204143457
0.6611091784025172,-0.39532137000664486,-0.5302310927990584
0.7593680059032031,-0.2530966369930054,-0.42844351080275395
0.8150838427456736,-0.36319542492950596,-0.44360265507274377
0.8240928428631671,-0.6466399794192457,-0.4643755063455475
0.8214277731266727,-0.9394837044041328,-0.5312351723410972
0.8124949881031199,-1.0554792202575167,-0.692350239466531
0.763512834351647,-0.8941522151944752,-0.970644305180401
0.6997719241310066,-0.5732773818100249,-1.2727318644774441
0.6886279613488184,-0.33483162116061177,-1.4153309058088526
0.6815229646834533,-0.3332016066471113,-1.3873225742377104
0.6263203504493714,-0.5238417263583804,-1.273169590806953
0.5399280106062542,-0.7490009019796742,-1.1363343747506165
0.4229551235781055,-0.8800211827045726,-1.0110339730408366
0.27574510922725576,-0.845079060965206,-0.9504208160645333
0.1299878727943077,-0.7769984150831664,-0.9304032401737516
0.056892761951824244,-0.7875477369380471,-0.8545054347249251
0.04510348591501079,-0.8166530083924448,-0.6740873804008506
0.012245469341144469,-0.7895671333428768,-0.456532067709361
-0.10792596709455367,-0.776111463810128,-0.32409875197872473
-0.3069789218960232,-0.7708217115920385,-0.3129143437124575
-0.5422780561972799,-0.6366079719386856,-0.1894420762605637
-0.7508762374502099,-0.32021804409819254,0.045085751109144034
-0.9998859175927798,-0.07618095541568556,0.2475467381116448
-1.3065323586485267,0.0056284055740115704,0.3887515485271678
-1.6430368943242593,0.19735698185328565,0.5005769410286879
-1.9507636517969593,0.45992848637600653,0.5639879737999967
-2.173216131838786,0.43933776099469896,0.6653195526015862
-2.21595211878327,0.29125683159221893,0.9263084118804491
-2.241425893122621,0.5180254789569226,1.3407659040499016
-2.2673633213351643,1.0549991734518287,1.6070674531169409
-2.2000389278029475,1.3545201186541294,1.7459378302592166
-1.9298403668899287,1.3598057490219098,1.7656950297034701
-1.543857050076402,1.5174271663357908,1.6161070620669178
-1.3601348536167082,2.089204568177415,1.0976792801621875
