V1,V2,V3
-2.224679943427961,-6.421217171600129,0.35267365096192055
2.7771163350570895,1.83167194880618,0.4248112355390068
2.7686801998596406,1.8407175005502443,0.4247938415218864
-2.0342991786028137,-3.6337329623568975,-0.722527066106857
1.299741033449145,-1.9550962886580001,0.27793207825077104
1.3493400706204943,-2.0062285614482143,0.2779899430065896
2.8324412765174194,1.342325187311933,0.9325229281873987
-2.5439309671260433,-4.762741576926138,1.5176968253668355
-2.6431915792002543,-4.646399297693272,1.5174491582821539
2.9486199989861994,2.0180318823281818,-0.36226870626355184
-0.07201167011200904,1.827260348747523,-1.686846631444336
-0.061788668393823284,1.8096283269090785,-1.6867695443230069
-1.9392096914472514,-5.944655500265401,-0.919621638988486
2.4449491432038806,1.7629412893543162,1.295980625932573
2.528933220954264,1.6690533149596432,1.2963602305902993
-2.7647282257544594,-3.3672191187480824,1.130874712954197
-3.3202737360114556,-3.8028824691572245,1.431226422437996
-3.399559922661389,-3.7193029061788603,1.4310630570385632
2.45216177572966,3.035565689909464,0.42402578695340937
-1.890355751177794,-0.8325620604861009,-1.2829628907071142
-1.895053957329788,-0.8247133176567976,-1.2829899700292215
0.8755809960677298,-2.311124378271358,-0.5609675807356181
2.5969317408807315,4.223947067205049,-2.056157984221004
2.731487734970771,4.059095930593407,-2.0556624523923546
-3.7232331673587997,-4.564705358672002,0.7515343905495184
-0.8070315622179635,-3.952088370174973,0.8513484475550099
-0.7973080476482701,-3.959703528255507,0.8513366374127037
1.7725248659470223,5.321188669455738,1.0400182504809958
-1.8507953588831643,-2.760189677712145,1.7324043230276083
-1.9765259715929686,-2.604736620308225,1.7321282918354628
0.8356582157344524,-0.22215395310329752,-2.1120864696791055
0.8308612409233698,0.45286049274474305,-1.8463630116114162
0.9605712696872114,0.3092403900305154,-1.8460311416711281
0.5047315393362962,-0.23738105980093002,-0.6669290669740443
0.5052897712910703,0.7641436874115155,1.6034266977826985
0.5557753241261877,0.7057632907791473,1.60341553003307
0.16904252410619153,0.5580439490350342,2.2544276350693875
-0.006237229486658166,0.3903088527703344,1.5872687430038275
0.30038674492021133,0.35258148171812614,0.16219604385741052
0.35953176511613066,-0.6189844006855496,-1.729313531266172
0.7637397457329025,0.11239339833377718,-2.2862845862515973
0.6445189643167875,-0.5760161042231843,-0.9939379724543785
0.132910739312835,0.4384709276250026,-0.222895487388792
0.2400605964853097,0.3213230570227374,-0.22281592952639426
0.007306452426870937,-0.18235267492160512,1.5907176998758223
0.3543758284519428,0.6565458480632812,1.0370903729002954
0.3004381377033493,0.7214173203028499,1.0370610946186365
0.3735658936756395,0.5571077806457969,-0.07372558251912571
0.079434126499091,0.13584394469304362,-0.549806551522823
0.28348730132963107,0.6652407980217501,-0.40402284670201866
0.30424159746998514,0.6390701912833708,-0.40398529143778117
0.2333039813789518,0.3656979810719001,0.11097654380129052
0.6785490205684609,0.6414649645197287,-0.4588430565465455
0.2512504003228756,-0.3823632427494828,-0.6951912810759261
0.3538647754659041,-0.5111852637906976,-0.6951783343927294
0.36734047516342405,-0.4879707654433869,1.960292828968936
0.3908673036551005,-0.5171621833556761,1.9602678250693253
0.032661022915795736,0.49024076032649977,1.532847706086287
0.2943661099116872,0.1673015807838178,0.08207964573379573
0.4494652368446195,0.2677777972911734,-0.7501795013130941
-0.04716269089524457,-0.5497982541830481,-1.096745705963644
0.6144711595830487,0.14916864193981966,-0.9541938292897566
0.6676896664192558,0.0847322947113108,-0.9541805861176308
0.37066986111901434,0.5837546717578701,-0.014976103738935837
0.2865063221327999,-0.01164057665887755,1.0634377379668714
-0.3296859015052609,0.8277772696043607,0.26033046946571986
-0.10200167027141833,0.3310607456037892,-0.4845502278949265
-0.2652437818626575,0.6391399008291704,-0.4004061759263101
-0.3074489727981818,0.6951511999326574,-0.4004876115519201
0.09623470297697585,1.0219743918873008,-0.5624500253765694
0.2664629791832418,0.21887667929142085,-0.44910804024870304
0.8009291388692168,-0.020869982515792473,-0.3972712996589119
0.6720101257698258,0.8594655858794964,-0.7533290043676173
0.5757604613029659,0.40823543916280525,0.04025869645684351
0.6254807145559231,0.35246311670665836,0.040335091770673966
-0.08990526254213499,0.28345328207793613,0.6848341473107771
-0.10770580400643102,0.3040979149112145,0.6848095109339003
-0.04867016084581273,0.6212411725793118,0.7754425998839733
0.0016504108178032504,-0.4196130777372576,-0.02782188187135103
0.3461807864486473,-0.808858696668433,-0.1802106682047363
0.3334308473644978,0.6131445307943204,-0.48471487807971486
0.36736040217359095,-0.05520503095421899,-0.6434663168120632
0.3738717693435571,-0.06399207646594358,-0.643440423445668
0.06980708661943015,0.7297312427623638,-0.5202242698829952
0.011239900491546873,0.29645115966316743,-0.15735740044947186
-0.030408618978883074,0.8189438633933234,0.12455741681633206
-0.24340280402903774,-0.031784107942453926,1.3487060426697925
-0.02653623184160585,-0.0829964969636547,0.49043100517804344
-0.09106427871619828,-0.003685255572569798,0.49024290766051737
0.4435660148249185,0.06110167689273843,0.18880345442142013
0.14171975770349593,-0.32875178783458037,-0.32965433118476456
0.2005087105823718,-0.2014493353984264,-0.3817634462699193
0.14947644486456313,0.9009987386724482,-0.8903387123364865
0.26743550391856047,0.6793375958869867,-0.7284018953893044
0.33839523268984817,0.7484580767676164,-0.6181150310071535
0.4637821241649945,1.6764367497801997,-0.028416836320586194
-0.10561253878298697,0.5175080728151144,1.085841849703338
-0.11339523369515703,0.5232225224604118,1.085816178703639
-0.40467354457766275,1.0174466734415795,0.9107167481431546
0.08763137386319572,0.9358814339040367,-0.10663422285914204
-0.002109709670791678,1.0503855250493712,-0.1072164282844653
0.19253001053629307,0.13203534263630703,-1.3316892647809024
0.3375799186750556,-0.07862987753503292,-1.179371240471713
0.40449296788763095,-0.15809543795171183,-1.1789195890044355
0.5245523377513623,-0.1061370813680665,-0.37525590961471333
-0.09550925480556946,0.42105814423377613,1.4743174314536729
-0.17212068891984753,0.598282693130179,2.22247027945547
-0.24286687181637248,0.6833895434731636,2.222084349700608
-0.06715479735676676,0.3361675475370145,1.2692349032835626
0.1742565680895516,-0.05701337103180752,-1.9667246686031163
0.20446290282215726,0.020801201275822467,-1.9281156827148915
0.2534715924719519,-0.038144702813721225,-1.9277361768868084
0.08836010777551405,-0.4399065792234739,-0.44713559823909527
0.18503184285791469,-0.5633556054341978,-0.4465021990588385
0.16723584133559655,0.08921722499170502,0.8395669164303341
-0.3087439724796496,-0.2601520103015795,1.2282725859426495
-0.2269271343014084,1.798347961586237,1.1892944219240071
-0.08366249958094546,-0.09676783918930619,0.8358090428025756
0.103737537356352,0.013418941921249612,-0.9589008875137052
0.05643942991082882,0.06906192651133294,-0.9592357223432755
0.23686687960091476,-0.10498019817843213,-1.1761484058222837
-0.10292305820297862,1.1711089144382647,0.11304509763845294
-0.05662111420394539,1.1151553856766008,0.11336308201393692
0.3095462778444501,0.9739492006481177,0.7353870182634851
0.025563620492285433,-0.17665342208567053,0.7257050271573936
0.01966331548290131,-0.1650657345916492,0.7256553027212885
-0.004237489037030317,-0.13585550922363335,0.7254972378335536
-0.10922091641828477,0.34448740750388224,0.23952040574425768
0.12523771802745853,-0.18491292809265078,-0.3631636086784727
0.22348301742851176,-0.32864558668952965,-1.0564439659547387
-0.030758222816591064,0.014241182382217249,-0.4477065370851472
-0.015943524520391848,-0.006517863810675114,-0.4475853719431601
0.00229693596782246,0.347029783963597,-0.15595698441198624
0.026129462910922458,0.32034850345082244,-0.15578828221184615
0.038224360608000094,0.30550866665852533,-0.15570101563731567
-0.24090644389223692,-0.6358225938380805,0.5016449329571097
-0.18793999798206387,-0.5779883836930121,0.9191733906585778
-0.46077459582626135,-0.5301175034557646,0.20949897458695824
0.21971234271318818,0.07680462816727868,-0.5489314150364482
0.18051075474589137,0.11192709539136479,-0.5492333395949884
-0.008022080169780262,-0.6948285148938513,-0.5524966943979364
-0.04572530760654673,-0.39676805282053773,-0.8014820676839289
0.2135536954376088,0.40833586327367366,-0.6714038755375775
-0.3422962333739131,0.2558326237124896,0.5013959069648406
-0.32258668753537173,-0.2316070425142866,1.2528149017069927
-0.11594842371557228,0.1430968426120558,1.40145705628448
-0.3600697087108251,-0.058427340266211526,0.724008233375066
0.2531058176292047,-0.02559224258760185,-0.16725232310925162
0.33362606117753585,1.321300891001659,-1.038646921551189
0.32114623941104375,0.5565702597097708,-0.8700919775785858
0.10805041577914135,0.39586478701659716,-0.8696525809870082
0.19576476288431233,0.5919559741454639,-0.0077937088683478805
-0.0403753828767349,0.06495142138720421,0.727585052641556
-0.5515071564150195,0.13081148596845132,0.9996779916188365
-0.1588560737569016,-0.17099436777925428,0.6303271687536043
0.007025839954649292,0.15298452546672345,0.20896396031603895
0.16760490452883553,-0.548674685223865,-0.060381801816994124
0.1319906115874513,-0.4929567952675686,-0.060744210116885654
0.38502849276898815,-0.8895785635373034,-1.3757243933735792
-0.16440679954197962,-0.983231027505145,-0.22914932835110943
-0.03736814204770853,-0.21301622556939181,-0.024657406125954684
0.013452980063361552,-0.277772157125315,-0.024211635022420686
-0.2368442972717796,0.21101131144152618,0.36143000672262837
-0.21223195868476746,-0.02351037598879986,0.49107870994908576
-0.24494877180149566,0.23675005278014613,0.6529472232594361
